symbol,score,last_close,rsi,sma20,sma50,macd_hist,reasons
JSWHL,0.7,18507.0,46.65202344888925,18432.7,19335.66,75.30892594733257,
JSWINFRA,0.7,335.79998779296875,74.03462810891857,310.14750213623046,309.15600036621095,3.1852746144735113,SMA20 > SMA50; RSI 74.0 high
JSWSTEEL,0.7,1122.800048828125,70.53396888754163,1079.3849975585938,1059.4620043945313,3.786339821089012,SMA20 > SMA50; RSI 70.5 high
JPPOWER,0.7,18.68000030517578,45.617708718429704,18.78400001525879,19.93020004272461,0.0394528058757217,
POWERGRID,0.7,286.20001220703125,50.894551964020216,283.725,287.5154650878906,0.7497222702319444,
HONAUT,0.7,37215.0,49.35481198964349,37189.75,38036.8,131.0770282255233,
IKS,0.7,1555.9000244140625,49.02795054593801,1552.719989013672,1573.3579931640625,1.2530119198840204,
PREMIERENE,0.7,1051.300048828125,54.224436436309055,1029.369546508789,1035.380672607422,5.054067956418969,
PRAJIND,0.7,389.0,35.02232120627582,397.63500213623047,432.95622802734374,1.5282278547369277,
RRKABEL,0.7,1255.5,53.83419971589255,1220.0850036621093,1286.7273486328124,9.421490899948083,
PRESTIGE,0.7,1618.699951171875,53.48903331698412,1583.1288757324219,1632.0219287109376,11.407225195049396,
PEL,0.7,1122.199951171875,48.11677961762237,1111.969989013672,1183.0839916992188,11.29340201639927,
SBFC,0.7,107.44000244140625,50.06034298011978,107.38149948120117,108.9293994140625,0.16686543657609365,
RADICO,0.7,3052.5,70.23616031965287,2891.0849731445314,2828.643857421875,19.17453039142262,SMA20 > SMA50; RSI 70.2 high
RHIM,0.7,483.8500061035156,53.6145142549681,474.9124237060547,486.31977294921876,1.8732821722309132,
CLEAN,0.7,1178.0,48.27163612853809,1167.171337890625,1217.9248046875,7.3808784540451065,
EICHERMOT,0.7,6973.5,78.14714659890154,6560.525,5985.67353515625,10.734843190571155,SMA20 > SMA50; RSI 78.1 high
DIVISLAB,0.7,6200.0,54.64603313221701,6101.825,6284.7362890625,25.39292282722728,
BRIGADE,0.7,937.3499755859375,45.11577844073414,937.4474945068359,982.7086145019531,5.954281351320516,
HSCL,0.7,467.04998779296875,50.80714564238806,460.76750030517576,475.1590020751953,1.8390918214727572,
POWERINDIA,0.7,19025.0,43.6133571014192,19392.25,19706.052421875,25.11429782200466,
HYUNDAI,0.7,2809.300048828125,77.40956320088404,2540.0499877929688,2326.7973168945314,15.296102811098734,SMA20 > SMA50; RSI 77.4 high
ICICIBANK,0.7,1402.199951171875,41.72606118462321,1409.374981689453,1428.11013671875,1.8199595151926644,
TRITURBINE,0.7,536.0999755859375,50.94498343790716,525.3274108886719,559.8662731933593,4.928828587868203,
TORNTPOWER,0.7,1264.5,44.44988350697979,1269.1800109863282,1311.4880053710938,3.640177336463264,
AFCONS,0.7,461.6499938964844,71.53227854856198,440.41499786376954,425.99202026367186,1.71690860958756,SMA20 > SMA50; RSI 71.5 high
ABREL,0.7,1886.699951171875,54.46484056360905,1820.039990234375,1905.53455078125,22.433291606264923,
JUSTDIAL,0.7,837.75,47.988695671365306,833.0550079345703,847.07900390625,2.6428909079809153,
JWL,0.7,339.75,53.5325107861547,330.67749938964846,340.2549987792969,3.025055847263306,
JUBLPHARMA,0.7,1100.199951171875,50.14400455536877,1083.0250061035156,1119.0832568359374,5.322636404810154,
JUBLINGREA,0.7,673.8499755859375,26.573469234962474,718.4450012207031,743.8870886230469,-1.842096508116919,RSI 26.6 <30
JIOFIN,0.7,317.0,52.274658531204295,313.4100051879883,319.0568530273438,0.8389716121467097,
POONAWALLA,0.7,500.25,70.71709371471333,445.72750396728514,444.5770007324219,6.640804689390065,SMA20 > SMA50; RSI 70.7 high
POLYCAB,0.7,7549.0,73.02975293841556,7232.4,7038.07,17.25468162024363,SMA20 > SMA50; RSI 73.0 high
PIIND,0.7,3731.199951171875,44.832250079708814,3736.264990234375,3905.976640625,12.374127946046556,
IGIL,0.7,371.3500061035156,54.75282832557544,357.16999969482424,366.9322119140625,3.7390189551537487,
BLS,0.7,365.3500061035156,43.61734813815924,367.86371459960935,374.2447430419922,0.3896306225024233,
ATUL,0.7,6341.0,42.363350392827556,6383.575,6591.85,27.787498951250704,
BASF,0.7,4656.0,50.351168429194345,4614.999975585937,4735.993154296875,15.376008866995093,
PETRONET,0.7,278.3999938964844,49.93102690315922,275.36749877929685,284.0220001220703,1.190462399664308,
PAGEIND,0.7,43570.0,39.586321249734716,44743.75,45637.94359375,9.451944929618207,
PNCINFRA,0.7,306.6499938964844,50.18697249517646,305.07000122070315,308.3689996337891,0.4292402395376531,
PFIZER,0.7,5107.5,42.011926222961335,5180.75,5258.1,1.2076664228868452,
CUMMINSIND,0.7,4080.39990234375,70.38455169721885,3960.879992675781,3772.747333984375,3.2899796025138386,SMA20 > SMA50; RSI 70.4 high
DCMSHRIRAM,0.7,1255.300048828125,47.74519040089478,1248.6449951171876,1316.79607421875,10.015977145232409,
COROMANDEL,0.7,2261.5,45.54279037730297,2285.9199829101562,2371.38599609375,6.800080971564157,
CONCOR,0.7,553.75,50.386399566121334,545.2374969482422,565.2280358886719,3.3582457682717117,
SWSOLAR,0.7,270.8999938964844,50.006591081516426,266.6899978637695,281.30899841308593,1.3771555257126664,
SBIN,0.7,862.3499755859375,77.4089950872238,819.3949981689453,816.177001953125,5.487206274137198,SMA20 > SMA50; RSI 77.4 high
KALYANKJIL,0.7,511.3999938964844,46.457975703457876,506.57091522216797,543.6474633789062,3.661722387965529,
KAYNES,0.7,7151.5,70.28793241354788,6797.6,6305.09,15.557870054813293,SMA20 > SMA50; RSI 70.3 high
LTF,0.7,246.6999969482422,80.1658364058778,230.25699996948242,215.68239990234375,1.1814527469601996,SMA20 > SMA50; RSI 80.2 high
BSE,0.7,2182.60009765625,40.892157486958425,2223.5800048828123,2363.177998046875,2.879681682682069,
BAJAJHLDNG,0.7,13206.0,47.55890163463459,13067.35,13584.96,80.9598700712109,
INDIGO,0.7,5679.0,42.542884440133726,5748.7,5836.49802734375,0.7424073485878111,
M&MFIN,0.7,289.54998779296875,76.06016186175022,268.3349998474121,262.6921398925781,2.3605683284087804,SMA20 > SMA50; RSI 76.1 high
LODHA,0.7,1216.0999755859375,50.200971329275944,1200.3,1256.1172607421875,6.8221830809139945,
DEEPAKNTR,0.7,1805.699951171875,51.80698445805044,1782.2250061035156,1835.6447631835938,11.044832516105096,
DEEPAKFERT,0.7,1457.300048828125,51.762138317091505,1428.796209716797,1489.4112084960936,8.640411776161145,
SUNTV,0.7,557.5,47.389697306644806,556.7549987792969,564.3676989746094,0.7778706839685054,
SUNDARMFIN,0.7,4576.89990234375,47.71298875813054,4574.514965820313,4748.363994140625,16.91515283508825,
ONGC,0.7,236.69000244140625,54.10275953224146,234.43052520751954,236.81715637207031,0.4855669829402477,
NUVAMA,0.7,6406.0,41.59510947773339,6482.175,6923.4,23.91405215001791,
MINDACORP,0.7,549.25,70.73356670303974,512.1674987792969,505.63414184570314,3.7662065414812025,SMA20 > SMA50; RSI 70.7 high
UBL,0.7,1796.0,35.587440248774556,1820.4500061035155,1899.38265625,2.6467130465817235,
USHAMART,0.7,426.54998779296875,74.41062459953267,390.09749908447264,376.7344049072266,3.5029694719858053,SMA20 > SMA50; RSI 74.4 high
UNITDSPR,0.7,1328.199951171875,52.038672019753264,1317.15,1324.248662109375,3.369422588330816,
PGEL,0.7,571.1500244140625,44.70914042206916,561.3351593017578,648.0953674316406,8.21688667463614,
MARUTI,0.7,15864.0,79.52577234711391,15105.35,13700.52484375,10.699945548095798,SMA20 > SMA50; RSI 79.5 high
MAXHEALTH,0.7,1159.699951171875,42.34730183396892,1170.2799987792969,1217.18599609375,1.9368073351040245,
OIL,0.7,404.04998779296875,50.69843641745244,396.9854339599609,416.6860925292969,2.331808578402339,
CERA,0.7,6264.0,40.718445650822524,6334.725,6471.01,4.605371865925896,
CASTROLIND,0.7,202.61000061035156,48.921523318985635,200.38999938964844,208.76597106933593,1.0748679979979836,
SYNGENE,0.7,665.4500122070312,54.03714149299722,651.1375061035156,664.5200024414063,2.0117951141279944,
DBREALTY,0.7,175.3699951171875,50.18356113846979,171.49750061035155,184.44460083007812,0.9378022299682796,
LAURUSLABS,0.7,932.0999755859375,75.21885545830668,885.1825012207031,863.29,2.273828279956785,SMA20 > SMA50; RSI 75.2 high
NETWORK18,0.7,55.43000030517578,51.87185005589391,54.31900062561035,56.30040031433106,0.2776167560744606,
BLUEDART,0.7,5762.0,46.00160312985056,5731.225,6040.068017578125,30.597626129893214,
BSOFT,0.7,381.45001220703125,51.180456607254605,375.9449996948242,387.5051727294922,2.0901111264725594,
ANGELONE,0.7,2266.60009765625,39.45582427691957,2283.92001953125,2504.75001953125,11.04238390548565,
ANANDRATHI,0.7,3042.0,71.84036180585011,2932.85498046875,2761.37798828125,0.17917418749183867,SMA20 > SMA50; RSI 71.8 high
ASHOKLEY,0.7,140.88999938964844,70.65841103929067,132.8444980621338,127.47979904174805,0.5364606919755635,SMA20 > SMA50; RSI 70.7 high
ASTRAZEN,0.7,8934.5,52.1034579966474,8823.4,8847.30583984375,16.70150437109602,
NSLNISP,0.7,46.91999816894531,71.43759725541959,42.44349994659424,40.002800140380856,0.3189357524122902,SMA20 > SMA50; RSI 71.4 high
NATCOPHARM,0.7,884.25,54.32326663509621,859.8325012207031,911.8376794433593,6.227733802715548,
VTL,0.7,426.1000061035156,50.63780270617853,419.02717742919924,432.3766931152344,3.4455756026556825,
ZEEL,0.7,116.44999694824219,49.691608571062545,115.74024887084961,119.26619827270508,0.4039627277321478,
HEROMOTOCO,0.4,5408.0,71.42821726207748,5278.1,4821.76103515625,-23.92124198486198,SMA20 > SMA50; RSI 71.4 high
POLICYBZR,0.39999999999999997,1809.5999755859375,48.27516462231649,1818.4750122070313,1818.536005859375,-2.8507420034383246,
WHIRLPOOL,0.39999999999999997,1337.800048828125,51.15479232966723,1333.4299560546874,1336.6483740234376,-0.07943926246299604,
MASTEK,0.39999999999999997,2420.60009765625,44.64632839497529,2480.3261596679686,2491.6028515625,-4.649005564220647,
COHANCE,0.39999999999999997,909.4000244140625,41.8431099091664,935.8000030517578,968.0690026855468,-1.0952756088694675,
SONACOMS,0.39999999999999997,436.20001220703125,44.72474150910792,443.6425018310547,452.0510003662109,-0.2219783330596803,
BALRAMCHIN,0.39999999999999997,509.75,32.8898662169847,537.8525024414063,565.7330004882813,-1.6849502721464926,
TRENT,0.39999999999999997,5080.0,36.31016057402012,5283.75,5298.15,-23.114549128439975,
MANYAVAR,0.39999999999999997,717.5499877929688,39.67429073871127,736.4439178466797,751.2833532714844,-0.10028292439552544,
INDIAMART,0.39999999999999997,2469.60009765625,34.40160126777906,2580.160021972656,2587.4660107421873,-10.645343312350654,
GODIGIT,0.39999999999999997,349.29998779296875,42.01485022878901,357.25750122070315,357.88499938964844,-0.8345506690545432,
APTUS,0.39999999999999997,332.70001220703125,47.26029174362837,332.89749908447266,340.41999877929686,-0.37040645274835926,
ABSLAMC,0.39999999999999997,824.9000244140625,43.34667241724221,839.8824981689453,851.634306640625,-3.1331569858279265,
VBL,0.39999999999999997,474.45001220703125,43.048050981530984,484.9649963378906,492.4161688232422,-1.2719162886717683,
BHARTIHEXA,0.39999999999999997,1714.699951171875,41.38680913141275,1761.2649780273437,1775.7868701171874,-4.24338117358614,
VIJAYA,0.39999999999999997,1057.9000244140625,52.2886936009431,1048.0045349121094,1050.8795581054687,-1.411794366831578,
3MINDIA,0.39999999999999997,29915.0,39.58383559332501,30620.5,30666.1177734375,-90.75559018839793,
EMCURE,0.39999999999999997,1342.5,40.426287176846834,1386.0799987792968,1395.19751953125,-5.423414672631111,
EIDPARRY,0.39999999999999997,1066.300048828125,37.83361364563768,1104.405010986328,1144.8919995117187,-1.4412608359134964,
CROMPTON,0.39999999999999997,313.95001220703125,38.51497096870898,322.59000396728516,326.0922491455078,-0.8355710355291239,
SHYAMMETL,0.39999999999999997,908.2000122070312,42.27623527896721,922.5124969482422,933.8825170898438,-1.5802029673254174,
JYOTHYLAB,0.39999999999999997,322.5,35.16155235165668,331.4921081542969,333.1035906982422,-0.8721140352976913,
JUBLFOOD,0.39999999999999997,626.4000244140625,39.894696379038606,640.85,646.9774987792969,-1.8163986963055967,
KIMS,0.39999999999999997,744.5999755859375,50.06612115298453,744.6700012207032,745.4800012207031,-0.7408328576170415,
ABBOTINDIA,0.39999999999999997,30365.0,34.33329134443828,31382.0,32610.444609375,-35.1948824755562,
SAPPHIRE,0.39999999999999997,318.29998779296875,43.837315511122036,324.35249786376954,325.3429986572266,-0.502626435316124,
NCC,0.3,216.99000549316406,57.01182178733471,210.90749893188476,216.19780059814454,1.3367249212886423,
NBCC,0.3,110.80999755859375,63.710099735167574,104.22634963989258,107.30623840332031,1.2035901516159726,
ABB,0.3,5436.89990234375,68.03878457223023,5185.174951171875,5292.813154296875,49.10655874230283,
ADANIPORTS,0.3,1427.800048828125,69.33937063638548,1360.3950073242188,1374.01,9.686742867310894,
ZENTEC,0.3,1604.199951171875,59.99471219781119,1499.509991455078,1565.7071948242187,22.79990823871173,
AAVAS,0.3,1670.5999755859375,55.331925268698804,1599.9050048828126,1709.7219921875,17.47662904926026,
ACC,0.3,1879.0999755859375,62.65206716934115,1835.6200073242187,1853.4780029296876,5.681104752750541,
VGUARD,0.3,374.3500061035156,55.33753494704746,366.2925033569336,374.91228515625,1.4972611568071574,
BALKRISIND,0.3,2522.699951171875,63.839277690111665,2376.7150024414063,2496.626494140625,29.036274339934277,
BDL,0.3,1631.5999755859375,62.55405038030519,1504.2454040527343,1580.6887719726562,27.30073553856919,
KFINTECH,0.3,1149.9000244140625,61.11323618929211,1088.465005493164,1130.7333068847656,10.597485101632216,
NEWGEN,0.3,915.5,56.19937594991931,894.0674987792969,903.5880737304688,5.542683289891102,
KARURVYSYA,0.3,217.17999267578125,57.57375144635753,211.2544174194336,215.42442687988282,1.3309337491421933,
PCBL,0.3,413.54998779296875,66.18926149114763,383.8074951171875,391.9599987792969,3.1567720178967713,
OBEROIRLTY,0.3,1670.199951171875,56.80592540067235,1637.1049926757812,1669.0633276367187,7.892366274711584,
MAZDOCK,0.3,2985.0,66.95146876198605,2771.346923828125,2813.5971240234376,40.85891627246974,
LICI,0.3,893.5499877929688,56.84316783152829,877.8574981689453,891.4791857910157,3.1294804145480963,
MCX,0.3,8051.5,58.43496476476284,7705.275,7900.754716796875,56.40579329256031,
MOTILALOFS,0.3,944.7000122070312,58.75076116462027,904.7125,917.8310009765624,5.343086229634736,
MRPL,0.3,129.80999755859375,55.270688874547716,126.2549991607666,130.61740005493164,0.9090197385307801,
NAM-INDIA,0.3,834.7999877929688,55.1892979957189,817.8475036621094,823.3830017089844,2.9720085808718415,
MGL,0.3,1344.699951171875,57.566214185451166,1297.9450073242188,1343.7134326171874,11.367542336969457,
MMTC,0.3,67.38999938964844,62.879274517407396,64.22899932861328,65.28559921264649,0.45781341630401157,
WELCORP,0.3,903.7999877929688,56.254699271095696,873.5524993896485,887.1617224121094,5.473884957263008,
WELSPUNLIV,0.3,124.41000366210938,55.44676307379398,117.7129997253418,123.9297996520996,1.7139267038728994,
MANKIND,0.3,2660.60009765625,65.52465809060618,2561.4750122070313,2565.1874267578123,8.050430375566034,
NTPC,0.3,338.6499938964844,61.53253925515075,330.66258544921874,332.82854553222654,1.2541254168499396,
ZENSARTECH,0.3,857.75,66.88956269122347,803.2849945068359,805.7519995117187,7.875274980506355,
NHPC,0.3,87.81999969482422,67.0609321700006,81.40749855041504,83.10946517944336,1.139738044297188,
IRCTC,0.3,736.5999755859375,62.44470295514789,717.2024993896484,731.0161499023437,3.89101446280365,
KNRCON,0.3,204.0800018310547,55.09561498337379,197.2732261657715,206.1086282348633,1.68234604958255,
PTCIL,0.3,14942.0,60.19932996880597,14166.5,14321.06,191.7140422078567,
PNBHOUSING,0.3,869.4500122070312,64.1477593568045,804.4149963378907,871.9455285644531,14.335839306104313,
PATANJALI,0.3,608.9000244140625,58.00371454136395,599.6482055664062,606.6157348632812,1.0093828622150773,
PPLPHARMA,0.3,208.27999877929688,65.36431636260792,196.88950119018554,198.2769061279297,1.331619558893129,
LICHSGFIN,0.3,592.7999877929688,68.07612021077072,563.875,575.7798132324219,4.708194713799727,
LTFOODS,0.3,472.75,61.16090012258541,445.6115097045898,464.4657391357422,4.09002171195576,
KOTAKBANK,0.3,2031.0,58.04793041345667,1977.1500061035156,2023.3455078125,13.933236141226041,
KIRLOSENG,0.3,964.6500244140625,63.78557191389164,907.7350006103516,912.630517578125,7.9655776490449455,
GMRAIRPORT,0.3,92.52999877929688,65.0575857381622,88.32399864196778,89.87719940185546,0.7212015875702515,
SOBHA,0.3,1595.199951171875,60.413907218850106,1506.2399963378907,1548.4999975585938,19.490407766286722,
GAIL,0.3,181.64999389648438,60.02171746871419,176.4254997253418,177.42747467041016,0.9502816218805943,
GODREJPROP,0.3,2145.199951171875,65.55114670751345,2011.4599914550781,2088.6500048828125,23.71906130416254,
IRCON,0.3,185.19000244140625,63.15334398787095,172.26881408691406,175.15192932128906,2.459673992892476,
INDUSTOWER,0.3,356.8500061035156,55.386242745378894,345.30999755859375,359.5489971923828,3.0299858206118264,
HUDCO,0.3,229.0399932861328,69.91077479045478,215.39623413085937,215.91804901123047,1.736252338648928,
INFY,0.3,1540.199951171875,58.05759622758502,1503.689990234375,1504.9459936523438,7.101230929648386,
SAGILITY,0.3,46.43000030517578,59.971393454207835,44.621999740600586,44.69239959716797,0.25455522550465376,
HFCL,0.3,76.41999816894531,58.1590434023597,72.2221019744873,74.78702850341797,0.9794385803217389,
SKFINDIA,0.3,4833.39990234375,59.40998824086882,4705.629956054688,4729.183994140625,12.245045469429556,
SBILIFE,0.3,1841.699951171875,55.13833177138414,1815.3449951171874,1827.3319970703126,2.6056838832299123,
HINDPETRO,0.3,413.04998779296875,66.63406712113158,392.05250091552733,401.05036987304686,3.3263931563804565,
RELIANCE,0.3,1407.4000244140625,55.886447910746085,1385.1800109863282,1401.0938525390625,5.796455662041158,
SBICARD,0.3,871.6500244140625,60.29796492111726,834.275,837.9159985351563,9.281599770659739,
IDBI,0.3,93.76000213623047,55.18452770129081,91.4755012512207,92.5831282043457,0.3479312826856814,
GLAND,0.3,2022.800048828125,63.58603067020744,1935.0600036621095,1951.0086157226563,12.659310197753463,
GRSE,0.3,2605.300048828125,55.529200090959655,2458.4660400390626,2540.439599609375,31.37990149254604,
INTELLECT,0.3,1061.1500244140625,62.797407041059465,988.8500030517578,1019.35361328125,13.423297462472052,
INOXWIND,0.3,151.33999633789062,57.64547441212504,145.72649993896485,150.3393441772461,1.1625161799542554,
JSWENERGY,0.3,545.5,64.26571770233147,516.7374969482422,523.7699969482422,4.197841026533858,
PFC,0.3,409.1000061035156,59.76938753527201,395.3449951171875,404.8779357910156,2.4023774841873187,
RECLTD,0.3,384.5,60.66442048586322,369.95999603271486,380.53375549316405,2.862431667093645,
IPCALAB,0.3,1441.0,66.24116773548155,1356.55,1402.736630859375,8.52830138039904,
IRFC,0.3,129.69000244140625,61.632043106632786,124.42149963378907,127.67239959716797,1.031887805494054,
RVNL,0.3,363.45001220703125,69.42514120714314,332.8500030517578,344.32838623046877,5.494694911405961,
RAILTEL,0.3,393.79998779296875,63.86032095659473,361.7750015258789,370.6944909667969,6.389162540111349,
INDGN,0.3,586.5499877929688,62.14776719840401,562.4724975585938,566.02,3.9467349482733916,
JINDALSAW,0.3,212.47999572753906,57.75308735220081,204.52349929809571,210.26819915771483,1.5847025156394952,
J&KBANK,0.3,105.61000061035156,62.60568170727552,101.69350051879883,103.61348419189453,0.6005943034607149,
JYOTICNC,0.3,953.9000244140625,56.095030527246855,915.975,963.4840014648438,9.687247748785083,
LTTS,0.3,4345.39990234375,59.783213598876195,4236.090014648437,4256.796025390625,23.33490425003986,
ALOKINDS,0.3,18.8700008392334,57.05354585669134,18.232999992370605,18.886600074768065,0.13783790547712593,
UNIONBANK,0.3,140.3000030517578,67.09204736594732,131.04899978637695,133.82928634643554,1.3592352436503288,
BEML,0.3,4356.2001953125,61.22235442192601,4101.249987792969,4132.383999023437,42.73907684529841,
BEL,0.3,408.8999938964844,67.88508974379808,382.90999908447264,386.9538818359375,4.543402925101878,
TATATECH,0.3,724.4000244140625,68.52634532445887,690.1875,693.7199975585937,5.097525132669525,
TATAPOWER,0.3,396.29998779296875,59.84406654062885,385.2499969482422,390.7159979248047,1.7808906831755986,
TATACOMM,0.3,1684.4000244140625,60.22950863355893,1599.3400085449218,1657.152001953125,18.441850399111942,
MAHABANK,0.3,57.31999969482422,66.48872950188021,53.85799980163574,55.02419982910156,0.5935801656398716,
GSPL,0.3,314.3500061035156,61.184032717686065,300.3475311279297,306.4868487548828,2.8403561149569216,
SHRIRAMFIN,0.3,633.2000122070312,59.61414222047548,603.7249969482422,622.36099609375,5.423567205101154,
HEG,0.3,521.3499755859375,60.62538477607938,496.4025054931641,511.1298876953125,4.0185476313703,
SCHAEFFLER,0.3,4140.2998046875,66.46985036377305,3944.230017089844,4018.216015625,36.35717165662008,
SOLARINDS,0.3,14672.0,55.05382537915045,14224.15,14558.62,114.25639797002576,
GLENMARK,0.3,2085.199951171875,56.30142576949247,2027.3765258789062,2066.4990185546876,5.572819353980204,
COCHINSHIP,0.3,1900.800048828125,69.28890403685901,1713.9068969726563,1751.5462426757813,34.32638953108862,
DATAPATTNS,0.3,2860.199951171875,67.42542588040857,2596.0250244140625,2631.0855908203125,44.43115339885307,
CANBK,0.3,117.76000213623047,69.23011965542904,109.35650100708008,110.01660034179687,1.1159225534950163,
CHOLAHLDNG,0.3,2019.5,68.009365335512,1824.5800048828125,1895.3699438476563,31.539509190754913,
CHOLAFIN,0.3,1590.9000244140625,65.53417126588468,1499.1299987792968,1503.0241259765626,14.000046111027375,
CUB,0.3,211.91000366210938,59.93533852434632,201.72150039672852,207.52126037597657,1.3899318532506395,
BBTC,0.3,1936.4000244140625,58.735396917875725,1860.1049926757812,1889.803994140625,14.475361766225543,
CESC,0.3,169.4600067138672,61.125113591680176,160.01850051879882,166.40700073242186,1.7283825818473657,
CAMPUS,0.3,283.3500061035156,66.2674209908567,270.20613861083984,272.26836486816404,1.9439971862341852,
FEDERALBNK,0.3,197.9199981689453,55.375386856074044,194.07649993896484,198.98911804199219,1.0290900260718472,
CAMS,0.3,4100.89990234375,67.90841354399636,3846.7849975585937,3908.5826611328125,37.029827361188254,
CYIENT,0.3,1242.199951171875,55.77392373391393,1211.2849853515625,1222.023994140625,7.704051790072212,
SONATSOFTW,0.3,394.1000061035156,61.06411942369371,370.51750030517576,382.02329406738284,4.716951028665046,
SUNPHARMA,0.3,1656.0,61.70087047100334,1602.514990234375,1637.9499926757812,9.37628520970355,
SUZLON,0.3,60.400001525878906,57.65706146553522,57.77300033569336,61.116600036621094,0.5402790688705562,
SWANCORP,0.3,488.3500061035156,61.70786873988326,460.7274993896484,462.267998046875,3.2346376702371806,
CEATLTD,0.3,3396.199951171875,55.92604707752218,3295.7049926757813,3335.6447900390626,19.19605840822588,
CDSL,0.3,1582.0,57.23300744718175,1525.5800170898438,1567.3387182617187,10.502012092636313,
UCOBANK,0.3,31.049999237060547,69.99696379335974,29.051000022888182,29.56599994659424,0.30114860969911716,
AEGISLOG,0.3,791.5499877929688,65.67499100257658,724.3650024414062,726.9288610839844,11.808875384762707,
TIMKEN,0.3,3042.300048828125,55.21100167601882,2969.75498046875,3089.5542578125,21.986514922215722,
AUROPHARMA,0.3,1119.199951171875,62.36774816206623,1062.424996948242,1084.5383337402343,10.520440993054205,
TARIL,0.3,533.7999877929688,60.787045046218,506.1000015258789,507.92800170898437,3.492177977229132,
TRIDENT,0.3,30.1200008392334,66.118620926656,28.58499994277954,29.261199989318847,0.26475821654065373,
APARINDS,0.3,8847.0,63.683068749726466,8192.0,8571.13439453125,127.15250987074259,
AMBUJACEM,0.3,582.4500122070312,55.83162074776877,570.3849975585938,586.7509997558594,2.6269240744276434,
CANFINHOME,0.3,773.7999877929688,57.85083027648765,750.7825012207031,763.042001953125,4.539635615036153,
TEJASNET,0.3,610.9500122070312,55.33808710429417,598.3049957275391,600.3519982910157,3.6765509083853125,
BPCL,0.3,329.54998779296875,65.17350061109127,316.5000030517578,322.88407470703123,1.9049899476248475,
BHARATFORG,0.3,1272.699951171875,69.98524064166583,1180.4799926757812,1183.7959985351563,14.516154990555703,
BHARTIARTL,0.3,1962.4000244140625,66.12724062822976,1906.7299926757812,1907.452998046875,7.654210482184418,
BIOCON,0.3,369.20001220703125,56.10796832544686,360.07000122070315,370.15100158691405,1.238178843624785,
BHEL,0.3,237.1699981689453,65.21436922294058,220.03050003051757,230.4974951171875,3.296119840154462,
ADANIGREEN,-0.5,1030.699951171875,70.73506215198196,954.3374969482422,972.2689990234375,9.035959125685997,RSI 70.7 high
ADANIENSOL,-0.5,877.1500244140625,71.57159530909465,798.9000091552734,817.2730029296876,10.522817745301046,RSI 71.6 high
ADANIENT,-0.5,2524.0,72.24150528931638,2331.919970703125,2398.5459912109377,24.583674749421256,RSI 72.2 high
REDINGTON,-0.5,299.7300109863281,73.94777414805016,250.73199920654298,262.4227996826172,7.90570702617463,RSI 73.9 high
HAL,-0.5,4916.2001953125,73.98382006608156,4557.81005859375,4572.550029296875,56.598618484238536,RSI 74.0 high
KPRMILL,-0.5,1133.449951171875,72.48181671634265,1020.6499938964844,1068.0727111816407,19.889409090360108,RSI 72.5 high
PNB,-0.5,113.30000305175781,72.71552787856054,105.68050003051758,107.07380020141602,1.0870543635856738,RSI 72.7 high
IOC,-0.5,148.5,70.45018304494937,141.60349960327147,142.77381134033203,0.958560045949947,RSI 70.5 high
IREDA,-0.5,160.8699951171875,74.4599296308684,147.36549911499023,149.3810009765625,1.9029472074085216,RSI 74.5 high
GRAPHITE,-0.5,569.9000244140625,70.47307985579842,529.0725006103515,541.7769055175781,6.296108117602199,RSI 70.5 high
IFCI,-0.5,59.7400016784668,70.21577156622097,54.04600028991699,56.15640014648437,0.9900817655466655,RSI 70.2 high
BANKBARODA,-0.5,252.0800018310547,70.8700322483341,238.22900009155273,240.6770004272461,1.86589982764801,RSI 70.9 high
CENTRALBK,-0.5,38.20000076293945,70.52812955153209,35.91649971008301,36.44581954956055,0.3451089903352802,RSI 70.5 high
AXISBANK,-0.5,1135.9000244140625,73.24878032176407,1076.8499938964844,1086.407998046875,10.320209407824983,RSI 73.2 high
ALIVUS,-0.5,1047.449951171875,72.99084296656142,946.026577758789,976.8985095214844,9.65431208697501,RSI 73.0 high
ANANTRAJ,-0.5,640.4000244140625,75.19272053476344,547.4174987792969,556.0321618652343,11.004450335527121,RSI 75.2 high
ATGL,-0.5,651.4500122070312,71.08886350369934,606.6499969482422,617.2609973144531,4.803268865459401,RSI 71.1 high
